incident_id,date,description,city,state,location,attack_type,ideology,group,case_number,heat_map_id,source,processed_date,predicted_term,predicted_term_machine,confidence,base_similarity,frequency_in_training,related_terms,method,secondary_matches,manual_term,is_correct,confidence_level,year,month,quarter,description_short
63841,2024-01-02,A synagogue received an antisemitic bomb threat.,Fullerton,California,"Fullerton, California",Antisemitic Incident: Harassment,,,119554,63841,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63848,2024-01-02,A synagogue received an antisemitic bomb threat.,La Mirada,California,"La Mirada, California",Antisemitic Incident: Harassment,,,119552,63848,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63901,2024-01-02,A synagogue received an antisemitic bomb threat.,San Pedro,California,"San Pedro, California",Antisemitic Incident: Harassment,,,119558,63901,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
68924,2024-01-01,A poster raising awareness of Israeli hostages on the Holocaust Museum was vandalized.,Philadelphia,Pennsylvania,"Philadelphia, Pennsylvania",Antisemitic Incident: Vandalism,,,119564,68924,raw,2025-12-16,Muh Holocaust,Slogans / Code words,0.4665217939217885,0.4661884605884552,0,[],graph_enhanced,"[{'term': 'Operation Kristallnacht', 'score': 0.42617347836494446}, {'term': 'Revisionisthistory.org', 'score': 0.4212534725666046}]",Antisemitism,0,Low,2024,1,1,A poster raising awareness of Israeli hostages on the Holocaust Museum was vandalized.
63780,2024-01-05,A neighborhood gazebo was vandalized with a swastika.,Brattleboro,Vermont,"Brattleboro, Vermont",Antisemitic Incident: Vandalism,,,119568,63780,raw,2025-12-16,Swastika,Numbers / Symbols,0.5251828991572062,0.4915162324905395,0,[],graph_enhanced,"[{'term': 'Burning Neo-Nazi Symbols', 'score': 0.47184041142463684}, {'term': 'Hakenkreuz Skinheads', 'score': 0.432484894990921}]",Antisemitism,0,Medium,2024,1,1,A neighborhood gazebo was vandalized with a swastika.
63686,2024-01-03,An individual received a text message with links to images of Nazi death camps from an unknown source.,Salinas,California,"Salinas, California",Antisemitic Incident: Harassment,,,119584,63686,raw,2025-12-16,Terrorgram,Groups / Movements,0.4587646666367849,0.4584313333034515,0,[],graph_enhanced,"[{'term': '18', 'score': 0.41310015320777893}, {'term': 'Ernst Zundel', 'score': 0.41112685203552246}]",Antisemitism,0,Low,2024,1,1,An individual received a text message with links to images of Nazi death camps from an unknown source.
63892,2024-01-02,"At a store in Crown Heights, an individual punched a visibly Jewish man in the face, called him, ""Fucking Jew"" and stole his bag.",Brooklyn,New York,"Brooklyn, New York",Antisemitic Incident: Assault,,,119586,63892,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.6738510095278422,0.6401843428611755,0,[],graph_enhanced,"[{'term': 'David Anderson', 'score': 0.5496996641159058}, {'term': 'Buffalo shooting', 'score': 0.4974151849746704}]",Antisemitism,0,Medium,2024,1,1,"At a store in Crown Heights, an individual punched a visibly Jewish man in the face, called him, ""Fucking Jew"" and stole his bag."
63816,2024-01-02,A synagogue received an antisemitic bomb threat.,San Jose,California,"San Jose, California",Antisemitic Incident: Harassment,,,119595,63816,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63726,2024-01-02,A synagogue received an antisemitic bomb threat.,El Dorado,California,"El Dorado, California",Antisemitic Incident: Harassment,,,119604,63726,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63896,2024-01-02,A synagogue received an antisemitic bomb threat.,Tarzana,California,"Tarzana, California",Antisemitic Incident: Harassment,,,119602,63896,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63670,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).,Los Angeles,California,"Los Angeles, California",Antisemitic Incident: Harassment,,,119597,63670,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.660712031841278,0.5937120318412781,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5741479396820068}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.569735050201416}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).
63859,2024-01-02,A synagogue received an antisemitic bomb threat.,Beverly Hills,California,"Beverly Hills, California",Antisemitic Incident: Harassment,,,119596,63859,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63900,2024-01-02,A synagogue received an antisemitic bomb threat.,Lafayette,California,"Lafayette, California",Antisemitic Incident: Harassment,,,119598,63900,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63818,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).,Los Angeles,California,"Los Angeles, California",Antisemitic Incident: Harassment,,,119599,63818,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.660712031841278,0.5937120318412781,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5741479396820068}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.569735050201416}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).
63486,2024-01-02,A synagogue received an antisemitic bomb threat.,Stockton,California,"Stockton, California",Antisemitic Incident: Harassment,,,119601,63486,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63626,2024-01-02,A synagogue received an antisemitic bomb threat.,Alameda,California,"Alameda, California",Antisemitic Incident: Harassment,,,119603,63626,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63476,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of four synagogues targeted in a day).,San Francisco,California,"San Francisco, California",Antisemitic Incident: Harassment,,,119613,63476,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.6643569750785827,0.5973569750785828,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5807476043701172}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.573188304901123}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of four synagogues targeted in a day).
63757,2024-01-02,A synagogue received an antisemitic bomb threat.,Merced,California,"Merced, California",Antisemitic Incident: Harassment,,,119616,63757,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63521,2024-01-02,A synagogue received an antisemitic bomb threat.,Camarillo,California,"Camarillo, California",Antisemitic Incident: Harassment,,,119606,63521,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63768,2024-01-02,A synagogue received an antisemitic bomb threat.,Orangevale,California,"Orangevale, California",Antisemitic Incident: Harassment,,,119607,63768,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63834,2024-01-02,A synagogue received an antisemitic bomb threat.,Oakland,California,"Oakland, California",Antisemitic Incident: Harassment,,,119608,63834,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63616,2024-01-02,A synagogue received an antisemitic bomb threat.,Morgan Hill,California,"Morgan Hill, California",Antisemitic Incident: Harassment,,,119615,63616,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.554411614259084,0.5540782809257507,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337990522384644}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63555,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of two synagogues targeted in a day).,Santa Monica,California,"Santa Monica, California",Antisemitic Incident: Harassment,,,119609,63555,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.6633868498802185,0.5963868498802185,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5767678618431091}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.5678931474685669}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of two synagogues targeted in a day).
63599,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).,Los Angeles,California,"Los Angeles, California",Antisemitic Incident: Harassment,,,119610,63599,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.660712031841278,0.5937120318412781,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5741479396820068}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.569735050201416}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).
63543,2024-01-02,A synagogue received an antisemitic bomb threat.,Brentwood,California,"Brentwood, California",Antisemitic Incident: Harassment,,,119611,63543,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63520,2024-01-02,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).,Los Angeles,California,"Los Angeles, California",Antisemitic Incident: Harassment,,,119629,63520,raw,2025-12-16,Jersey City Kosher Market Shooting,Incidents / Events,0.660712031841278,0.5937120318412781,0,[],graph_enhanced,"[{'term': 'Colleyville Synagogue Attack', 'score': 0.5741479396820068}, {'term': 'Pittsburgh synagogue shooting', 'score': 0.569735050201416}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat. (This incident represents one of nine synagogues targeted in a day).
63471,2024-01-02,A synagogue received an antisemitic bomb threat.,Redlands,California,"Redlands, California",Antisemitic Incident: Harassment,,,119612,63471,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63453,2024-01-02,A synagogue received an antisemitic bomb threat.,Castro Valley,California,"Castro Valley, California",Antisemitic Incident: Harassment,,,119622,63453,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63783,2024-01-02,A synagogue received an antisemitic bomb threat.,West Hollywood,California,"West Hollywood, California",Antisemitic Incident: Harassment,,,119618,63783,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63617,2024-01-02,A synagogue received an antisemitic bomb threat.,Corona,California,"Corona, California",Antisemitic Incident: Harassment,,,119614,63617,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
63625,2024-01-02,A synagogue received an antisemitic bomb threat.,Glendale,California,"Glendale, California",Antisemitic Incident: Harassment,,,119617,63625,raw,2025-12-16,Antisemitism,Key Concepts / Definitions,0.5544114950497945,0.5540781617164612,0,[],graph_enhanced,"[{'term': 'Synagogue of Satan', 'score': 0.5337991118431091}, {'term': 'Operation Kristallnacht', 'score': 0.5302023887634277}]",Antisemitism,0,Medium,2024,1,1,A synagogue received an antisemitic bomb threat.
